job_id,title,company,location,salary,description,posted_date,url,employment_type,remote,company_rating
e409c175d4d04d04,Lead Java Full Stack Developer,Infosys,"Mississauga, ON","$92,740–$123,375 YEARLY",DevOps awareness and cloud/container ecosystem. At least 4 years of experience in software development life cycle and project life cycle activities on…,1772085600000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DFi1nmQQWK2fa3N4W3y7EUOEocZkWPqKP_f_xZ7ne8RYMgJem_aH-1B79CDF91USrpc3eGQQkZd4YtB9ZzPnnDw5O05h5cBrpINObyyDzPxPNB-e3VqrpBtBagN45Khst5ckO4s7KKbLxX175Qo7Q7c3huoWMWe8EA5cFrpCoOEuVQbqHPQRFiCxXcFTx5W38AxeCYTq_xXpewbezFtDowL9tvBVviNUMRmDb_S-AJchjuTBkuUnBSHQoM4bFJZpUu7sy1-9nVL7vW6tpnsEhPCdix4W0FP-dScisfGTbEpu9MQQPuVbPQqtN4q_k_nDiWZeXhzevMZAOASC7F7lm3jCYAM4jU32WTgFGfN1Z-_qb1_X913m1ewTl2gTGhOYZDdC5rRt8O89wIUpKlydzwHWQMwdOrgyWiyqBerhLodKxcrVJMgwzMOsqNyTuhFYTmHPYs_AzIuR67Y89sLK_LP3fVczyNnc-0DJpoGd5KEty3j7fHqA0DlNU7XgzF8KeEVfRoBiz6fNl2x4riyNCQ7-7Ou0FxaXePW4MpEvq4obc2euBBdCMyJZADmwcJGKSedNtEw23R2vrGsEBJihM3F5YtARnftq4vxlk-imaBrmWDy90IXFHUb4JLGjov3FnDJcVCkV9iMocHTZ0gnaQ61fTB8H2rP5a8cey4Rmxz0ge2IBU4p6WwGL_qXmxl7Bia2-TnFYsu7rsmgeGhCgLmI1XEI26_OeOG2_U5_-SV3r0LPPg8k6B35oQ-xTyeAVG8xhUh844NyIPl5xlYKQ9Hl0wM2spwDMOTLtvfcbDQ-4gSzrBVKmEdSBwmnbcpsskgx3RPJ-0tvyvqC0H8MKdTomSGhkx3Fz74a54nUHQWSymXr5fJuhbVxevxhVMtsqtaLi5231GKr4bgr-M9Jeicy73YSveYIRprJf8pm04cmt97lsRPgQysDxmIjbcpnMdR6SBGLCt9DTwII0Dra50x&xkcb=SoCY6_M3l8l87Dzb4p0LbzkdCdPP&camk=UoKtGZLa3XKPRN0PEmYLpQ==&p=0&fvj=0&vjs=3,,False,3.8
efe49137e415768c,Android Mobile Application Developer,BVD Group,"Brampton, ON L6T 5C5","$75,000–$85,000 YEARLY",This Android app developer will work with our team of talented developers to design and build the next generation of our mobile applications.,1763013600000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DHlS5LT4OiZswuO0mZZqqQoIHvTm5Ji7FIO7Hvn1N91BsMXmrwKj4fgEcMT8ZFfv-V0RhfKgChpxpEkO-20tbSYbgbpu1zkAGHmRknfHHY54ZOPOxBEEmTl_pW2BeVRucLpe-9We7anCdh40ZX5AQenNud5DI79LmC9HJviKMxioO5PXXg43bOu7mh_gRRsVgfICZ_N2HrOfWAQQrBlsf4GDIG2gKpfD7nBNAsuyGD4UjCLMfYwXHQj51Tm7L98TTiFzLK6a-w8K5RhJi8JRppVV-bUJiM1qVXE4OpfZRCFryr_k5tyxCVHIrQ6MTupJ4HDAwfgYaKtZcVk_nqQQJeNk1W5jpe_UJIEWwyKhH-h_9G5W8stkQD2ZUOdVzsxi7pbOSyBBDo4YAQnJM3KTT6YqF6TAWSWm0NPO-D8bUfFiD6Y3JtDnPiQr0oKRgv-irv41bfAGzcsCFUnS2u0X-7fZ1e2cvgmrE93LJrUjwdDV6m8aFa3heMZ5uwBWShy6Q9xUgnJDNu505US99omarNohqvOJpn96qNiQlOaZEV2mAW7RCuQz0ikuGTzF4k10_WVFLA19Npt4PJ3TNyQeiLtzcGgJHwpbh-h5Dtrbi3vRW_7qFsNwRuDc6fLqvChDA6DNO-p9HakPVgIvR8yBONiifxCCwCqBUm2XashNrIUgQAoiACyVUvfI3Wr76ZVwL7WL33BvDQyBOvhUOepxMDpKsZ23AmYJ-fFYaOPeZp-f-sVnzJKOJCG80iyXBR0M-v8iY2sqew72r-lhqZXPredHOZDSQfLrnfRl7cqS5y-pF891YdylnbXMNeqj4qbzZQEnXcGuNzXVVCuEdrx8eZxc9N9siXAea5H223d9Jq8a-zrQkoUGceEvsbbEGYUberdz7UKe6ExTojbs_ISRdn&xkcb=SoAs6_M3l8l87Dzb4p0KbzkdCdPP&camk=UoKtGZLa3XJJl3ed7sMXsQ==&p=1&fvj=0&vjs=3,"Full-time, Permanent",False,
8041200f29a2b670,Intermediate Software Engineer - Java (Project Management),CMiC,"Toronto, ON M3J 3K1","$70,000–$115,000 YEARLY",Provide standard product and enhancement support. Computer Methods International Corp. (CMiC) is a Software Development firm specializing in enterprise…,1770616800000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ah8ZjG2vxbXxSowwbE2czr17CHHjQIsSUCnu94LwhV0JxEGpug3XGrPj5PFYKmxt7jmglaWMzfu-lHnObA3lrUGIi_v3iyYYIdChgfkOvxOVoTvypaYedBO7xoONHtyqrDWeSug_IXFi16UACytxG6SWUI8FkGD0cYItpQ8oQZ7F8pHsn7qnmf2joR_LQBleOy_rV31Qpw7WAQh8YUDgzqj1Yt-iqm9nvNFIyeb7IJN3UYDXf1IaeErso-Wo8RAAtVD37SBx8k_sXxJiD-qOIvU_QQLZVCl4MKPoTsXX3C_G0jrw-NgPLZlri4bHnwnUp-3GbBzmNisd38rzWOq74O12JHCfAESYjqdzG4o7U8gwrnCaDJcPagt9vCdHKAJY9BzaRP-QDb4nwoO1oBIlnf1uMbBpHIRytST-NduSiTZVNTVQg-aDi5tNSs2_P08M7mW1BZONcPiHHT6wxRQmrPr8724jLMfhPIqj9Wcor4zpto1hesWeFlssJgZeRKEku_2iMizkRdtsPpS8L9pxXH7Qt-gAfOhdM5eTdC8wUjHFavHtFIhGvLSRGIX8muc9WDRT4BinuY5aMRmSOljWSuYD9Y0Il8DFW564NLcIWFcQ6NgqW2CTHCEHqTdzyUEmGvkFnV-konXgimMEzzmxm16eb-i3rmxdQiW_uLpUJvVkVGy5le-UcCNklgQAFyYHiaKUGi0q2tHq888Rsif1mWHQ1H4PD0UaLdrwIGLu1X8_8kct-_2hyovVeyDNmzqs8jEB2xjOh0YFkGRCpe6fboJJZyI3KDYu-WkwX1B9CVrvY9FxoYyCDy8nyGAU9vP4o=&xkcb=SoCx6_M3l8l87Dzb4p0JbzkdCdPP&camk=CPChkbYSGj8tjPHG1PDc3A==&p=2&fvj=0&vjs=3,,False,3.4
6b8f02ed0e219bb7,Software Engineer - API,CMiC,"Toronto, ON M3J 3K1","$70,000–$115,000 YEARLY",Development at the database level is also required for this role to support the APIs. You will modify existing APIs and create new APIs using both Oracle ADF BC…,1773205200000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ah8ZjG2vxbXxSowwbE2czr17CHHjQIsSUCnu94LwhV0JxEGpug3XGrPj5PFYKmxt79R1xZRWAHB4FeCfbIrBm5yKyMbvMlN7G3-cx-1GVo9ClJyCKM9Zzte8fxgTpM4jxFLZd2fUN8xluafBCIIkSExU-0ezEnD0WE2preWJX4fn_BKiizldNXuzFkD-75ysrLN936KHo05pAxHpRxXdGeNG1BGteQRDPHAIWJP3P6We28n-hqFx7qOqSrE8_HtufOD1T3oAGhsaxB_f_34ezAr9hAE2fUzCyv-kCLtR1O94GzoIzCtW2AADtQX9rSlplwA2wRth7fjslqRf6ngOMvOm7WJ16_gcu5hJkCuSxiO5hjz816kha0nV4pEJia8LtsOVpSUku1OGSWHezhzOZDWCpy5RnW64XVdMaN_IeD5fs0HDk1UooYt3oScyM2QtMgYP2hzNlAIK5f6uJA8xODYulKuNo63c6RHoCz_Fqty4bIQZ3nSrowqtvwR-rqmDQV1IBLGYgcGGACE21CPUcjiwqennFvzrp_CLbmOSeYV8ZMg3IoW0M6Bgp03pygZTjFK8Dd1xK9Tddt6Idh2TkcUnvIYMQrqM3fNY-1qZtFEzGND2oyzk2-jyNiGH1yEov0p-u1M5ArLEyepjtKkoFAby3NXeoJg-gykT5GN2z-mzvtqQlNF3Ow7xp6nburVCoUYPk7fkD0mqylU35qKya6TJWhysao24CjEluKw2rNNi1THPQISTfgWUDdqhF1hn6UZZ75g5FiTiODmGiHiUZH8SCGp2Y_3IoiiQofpr6-uf8ABe3-99hqSgZuig0MKVo=&xkcb=SoAF6_M3l8l87Dzb4p0IbzkdCdPP&camk=CPChkbYSGj8tjPHG1PDc3A==&p=3&fvj=0&vjs=3,,False,3.4
8f1622000077f8e7,DevSecOps Engineer,Pillway,"Brampton, ON","$80,000–$100,000 YEARLY","Incident Ownership: Own security monitoring and the full incident response lifecycle across the platform. Azure Expertise: Deep, hands-on experience managing…",1772431200000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CPZY30LezeA_vm06fcttKYUzqKFAKPocjjyj2jdpt00FGUWGpT395TJX8FoUUnxW0qi8fHU2yNqUhb42hEIBvI3w0Z37O7j1MX-wzpLM9UeCdZwUWc6YouzEXIBLLLgxG2OgZLs97SnYlyZrarJq8YhGwuC6SyPistLAvIhAbDU5c6f_bEhaXqVy-NtOiDFjmnRfSvlitSOjxFq75rN5Czuyvzwf4vpXB1BHRtKTPnZmXhgojgNRpei2KNy9h6eHsc3dFK-FpH8rsOkAiCPPjPfCOCeA3JtvHTFBO-UC7maqgikOPIt7bhPLBFX-zlWzMWOVOOtvUAhuienwOrAvR26Lo7Ifg4QxlhvxSsvIaZdWi0zxIXoeqlaQCPcb6PJcqJYEYdAJKXnZo3PtMMFpcX96sXQiq2HYS7cB_GXcJnyAJ5_c-P7PJKQNx_1cUk7couzJCp7mPwEqFMOj6QcshHeR7P-POomoLyZpm4XYbOAOXtDz0xII1rblNlzECtSSRRiTxOf0QTmZzcMm8OcojG51uAMNbke5pBHhGjk0rtdaFtFb0CyZ9xVVB9y5dWGpEIJc8NhTXUMxQv64jQgay_Fd8-jfdG0gNxiIDVjnpsjOsPVxurMujwjwoWhpqjiYyg9vGd0MxZjr0Zy98EcIXUyAZZDFL9MMC12RoU6TgEizyLf2ZIPh8zgN8XwpNrWcaKEeZ3SXaqe6PPZLrkZpUNVT_9aAMwc9QMNlZYNhAdaJqxSAW0BV7bdFYVWbLiQpedo1vMtvWLp86AKv6fngCrgayc1NhLdY3MFQeEVUVIfNoNNWO1yuAc92UHrZY5osW6NLXhUIXwC3KVJVYqcd2KsxjCeuseA60VhlVC-X6gcA==&xkcb=SoCL6_M3l8l87Dzb4p0PbzkdCdPP&camk=4HOcmqOLYrDWTwuo5OPxqg==&p=4&fvj=0&vjs=3,,False,
d8f0009097019020,"Software Engineer, Principal",Zebra Technologies,"Mississauga, ON L5N 7J9","$117,500–$167,500 YEARLY",Experience development for embedded software. Defines software specifications and drives the technology roadmap for our AI-powered products.,1772949600000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DbNRj7ZxubdVULusN6Keg4JXBqEOj3qVPrKAOufEkVBPutcObKWlGEVFDtw2XcB1Ni0ltH_WglMis6_fWdDq2JFpfL3fTDuG1EekmgHNDZZqkl_n2fBPS7RI3hXkkKuedfH-qM4dhY2PKLqWdqKHElyOa1k-cS-juUhQG4gzu7vyItII56ig2L1dubxwYDlQoQ3H5FpymaYayxjAkHtEk02bFdvql7Yt-nNR87QpvvgStydax1p9RmxHz0-dw1gCizB6Vpftm1ZCFYUm6JRipEVEK4-C7ZUyjHGxcw-BZ07nfo8pVoC9oVGr09DlEf6j0vU4-yIm1yhWIDSaCg5bicbe5K7iL2dNWaKpk_fVULspdzXv7ysTG8_S7PPsfrN-EEPE4fh7TN-NepnqUHF8FXgHIeAvO-EQLS9lno8DE0-XuA6IKHozfH3zbqRTT-cEUoU5eTMLXfmAnrc2LDpd_6h9tKCinVhhaOx9-VR6m1afGH5oCSTZmbs2GyXGJpXHfGfvn_bG7Eh_uQ0CkHDqo5F9VGmb4FS2QP0E-qARUseXHvUuGLaYGqy6KwkewR5zrHBQXGzmpK8PVqEAgJM4HY7ZnJjwbeE8AN5JXAbw9Pzghad827eJJveWnUeT8Pg85CzZdCUWggr9tXBpLDWV39RxjEFj5QbHTO2zx14Cy8G_Zoyw-bUmi9vJ9u_GpoimnCZNcd-pnJHS0OWUTDd9OMjudOb4QHxgQZnDvJhM9A2zxS6zzRI62CkEYFmZeRfqgm_np3hfT10EjRzjQLNx8H3UDXgtHQOgSqxTA9cl47R27PVYcB-0VBExOUYTACSZsXrnF365XLODra8zYKePcJiXqPJm5XFBfyzZMbF5r8xkFxbqBMp_bnyVlZBTOOXEkbzKZ1esvDUcVz72OTkZoZvtl08rurxlUR5e5xNuf7obdxE_hk4ts-AZzheYD8lPO0N6ySB-DIBQrk_nSAo2aCcpxlTwtfL2ckcph3598gkE8Hbfh9D1iEkVF_mH5N-Bm5tztfWddP5AHomlSs6lgiuTm94P-9-HZnTurdmR_vIHLZydj6jj7j0iTIKwMKIJs2BUIR9yuPsGeETjKMaprFdJeKNc-GgEw=&xkcb=SoA_6_M3l8l87Dzb4p0ObzkdCdPP&camk=UoKtGZLa3XLvtiF1YR1VuA==&p=5&fvj=0&vjs=3,,False,3.7
b61c8e9cfd8e13ad,Flutter Engineer,CMiC,"Toronto, ON M3J 3K1","$70,000–$115,000 YEARLY",It not only gives a framework to build UIs but it also facilitates creating more maintainable units of code. Delivering a user experience that is not impacted…,1768284000000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ah8ZjG2vxbXxSowwbE2czr17CHHjQIsSUCnu94LwhV0EAClkAcOFDPxy6jzoRQkNfzUWHnmC1lP5h21WBNMy6C-9orN6hZqsc6aeJv4XYzSfhL0uCrYTlSAdmH0445Jws93c5VsBgCsbWQw9RIkJAbyXe8jZX9LTv03WUf5-a1YjcOxYwKyM3LdHg-j9Wlc-AxmBQxZzYwU0Vc6u0Ys95TPYThDh1Yc2LJg0kfFZm5qeiL_aCE6hAxlHy93KxrdFE4sX3fACsUMuGnxe8RE3pPqtL1-FNKdeV-GC58QcpYtiAThwN5tTNnWYBHeTciJ3epN9nxXhOShPipZ8EINIXRpB_GeomF_ssQZ_VsqPZS8VUd9AJLewDlHAcpQcclxDILNrUarU54imKBcOkUqhXK2vmVGvVq6kWzzqj3-bh_rEO2mru7Nb-FN8NsBrRqo58N2W0_wLzgasCwPG6xndkjTUb7Sc3y-KnjzS-eNEW5TTiU2cYD5r72XxvxJkKPgZDnJrvYvr10Yv-47o209k22cAnevhdF-XJ6BNdZalzLUmacPVj7sje4G4i67ma-TlmoCTUv5YU5F8B59B1z-wisz8gHpDiEt9sXcImluZcoATQJTrPjeoSZxGrezfwnPoN_tlqeaGXk2rnPJMR4uLPW1Wga4IL5MlvCLyxLSVfcufwzFtA7bZjjq9ysdUvoB5rjtWHjisn4giXweJggenLKfwy26aI3jxq3tNEjnnoVqxWdNGzjVkHM5V8mMQKA7M8_wUMY9qfrCYEVV1APj156jmhbCUGllEZ3GDAaM413zCbr-QoskzhK3SCRqZS27wEXWhhrINIhzg==&xkcb=SoCi6_M3l8l87Dzb4p0NbzkdCdPP&camk=ethIe0s0hedjRIybC04vCw==&p=6&fvj=0&vjs=3,,False,3.4
68d1fe7e5b02cba2,Electrical Software Engineer,Morson Talent (Canada & USA),"Etobicoke, ON M8Z 5G5","$120,000–$150,000 YEARLY",Lead or support proposal development for internal and external stakeholders. Provide technical support to the Department Manager and project teams.,1771826400000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B03XrcCxNbvOz_WST4FsJZHl92_cdD4JeqU5ZQ8iBR1_0mAeLKrvMSwf3YmK09nm1RS3ZK96itrbZEAuqYJPjBI8CN6vP0kFsi3yMqmSjP7JcozsEu2avcCPSalUjD5BjE6ReIaLlsfmn9z5bT-RkDcJDpvlh0FjojeyWdhIujHdhowON26c5eErbxKLwJc3UDo34upKeSkqH6c5qkow9SGCEbRHJFvSpCntlutJ1vjXqXkgIkDWzB2ROzXCeYdWzVZaL7AVOl8auhOB7a6j8mMIDc0cqLR1WC8YyaoUP3iyeRZoulk-kXNXQRzpCg2s8ROSRi741CFfu6ZFoCI6LrKvQ0m13VS-8nbuGaYJAh6rbUx3xkljg2yAHWC6USw27Y_GcSeq5wv81IvkCAomKYiKjnST8UVr8o52OxTFXc3V4BNxoE-TsYWOfarseV8F16hXmUT4i55065rZkNC4rF7J3JHS6HHYr1-rKUXltq0yXp5YAKB9HR8SXagG7ivke-u-UCjBtBGd89lM1ezI9sCitgwwhZ75IFOu_tgiEtkGSL915-HrF1ClWnN2kMr3NXc6dpWYCuVD_h50Q6Y022N6VscgcVqPVH7-cDV8wGRGvIqKPomIzAqPHZ2veJBz0SWbVoDxzBRy2IcpiRCE8bYYPvFqrJ3I_9UAfGolQKY3cBz3MA11KH2cXq7qyd81-gPCd4nk5U805vyJoMCNw6OqfrQ6XgZongugF6nOSi_IFKJUW7d7ItmJMx8cOhY1qBRa1Qzhoq8c5J_jETx0agTCGEBr5NwHcW_saqF8vu2pVpvWcdXBMp8-9DrlMJtdagY32GMycaiVkSK0RM8YB7fcYHza-R04-wzQnXc05-IMmFQbjb-19X3LHEiywX_UHz8nwzad5nvg==&xkcb=SoAW6_M3l8l87Dzb4p0MbzkdCdPP&camk=4HOcmqOLYrBGcGPkNd1fNA==&p=7&fvj=0&vjs=3,"Full-time, Permanent",False,3.7
c6c904894e0eb79c,Scuba Developer + Support consultant,"W3Global Canada, Inc","Mississauga, ON",$55–$68 HOURLY,"6+ years of relevant experience in analytics platforms, data products, or application support engineering. Cloud data stack exposure (e.g., Azure/AWS/GCP), data…",1773896400000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DQr0I1mkHTYCHIQl-Z2q2GFo8_WIakD9g7JG9Jpso0F09Pj_mLgtNDoZQAtcnWtmMj7rWH-QXod0m3JfaqJP8WFGcHgyPtEk_arHHKC_6pDTqSicavZphzGPK8-FiMTz48cO1L_8bfgg37jQ46i6QawvNNcQ7pd7OUo0qrWuOP3CnbmnjEQrUMsM53crLkFOyArG0cbNKuGjjaNUmsQdp_KLu7pXSLVlSwJvNbcgki6zMO6TPr7v0oGElkBN0EEd4x5vrD8Wgb4G8xBt4wUtL8RVPeWBmgwhXVbvD9PKIdgjaGiCiLGxPQZ_zuI7fSRgSe57U7BPYdnh7sq_892O-6KXI93bLVySi-e_MRCHeQsUqKrVS7-o4jTTSe3_9eC6MGPKd1bCzxQ28l3427CDjnqIRF19gvtlu5biki6iA9ji9A5ven6KyIEgB-o5xrK-iuLuRAajHWMejoCDJ9oIYTNYXom5K9XD5ej3zIeV1xD_6_TrCmujS_zjO1YgVcw6xdfugwpjH4cyJcPcZZZiwnAxQX6qyMlYl1XaaXDtqv0yjEOeMJYBuE3nS0rtKOyPEKPX6_2On2CM-PAYthrwQKPzE_mz_Paa1nsKUFLuJ9j5jhzlVs3K5CNPc1LBn92QuYonMmYrs1x7bU8UKVU3gx147AdOJVLpMkojT_G7kQh7OAFqG56-VssZkjIZK_Ai1m4jzNqW-Yc8jJughfemugZpGktuakBCC1uUmYNVV9O54_NJ1L6ny-I3uJ2WagzTjvLvD-TXlhHgS5VJvmh7m8PeSZXzSbUX_uN83bTHTB7ZC4_yPchHZmZ0TCaDxUQhhNfFwum8_mkWya7EfqG3dWsYa87cE8xyMnm8uGE9NbOEWxBTQ10PE2ukZa5SdUsm76dnICgrf6vCOQnL9Uj_--2CdOlptfm76EWGLkjfIuXpiULrkdYXUMkadPgYoib_wIYccmYZmiv2WAWUYJBOYz&xkcb=SoD_6_M3l8l87Dzb4p0DbzkdCdPP&camk=ethIe0s0hecHO66mXBTgHg==&p=8&fvj=0&vjs=3,,False,
b7d7e6cdd652b63a,AI & Data Lead,SteriPro International (CMC Sterilization Ltd),"Mississauga, ON","$56,982–$100,000 YEARLY",Ability to own the full stack — from raw data to deployed agent. Build a structured data layer that agents can query reliably.,1775624400000,https://ca.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AIdn4XOxyIT7_LjqoDpLy0TeQxCxXbwRPMfMzxhCvJajOs9Gu5APxMDi6TCrbnPQZDvjL_3tZSoj0Xh_GRg_iHBxemKMsbkikoldOcNRi673W0iTmhS0MCnadA63eD3xX0DNg1ozL3auwPpc4t3zAewPUj5ytFdjmASr9sMnYzH33FmBqj7K4jQbH_8ZHyGwkFxgR325-u5WRXSpmAtfAXM9W18Mnjp5zb7XYzQBNdDgX1Nsh1QaekodI6WKboAgjY62A9eSKbJyGxmvKZ9OcQqkztsxpsx3sL8uMRaR3H4ZfmWA_C_NpujzW2w-O3VI5yUEuODnPGOa29qPuVN9TSZk_S7gAlXaHqSsy86Pwj0UlBbyquLMaoOmLa1oXNc8c6KrDtuFxWEop9isOtiqNxExXuOTLmZZypLQbSXdSixJ-KEp17NF5dDy5-cxz9fBdxplBLjhVGB5ywL8yOOEWl7LGsRDiuKRK9X4wS29pSKBQEOQFiGLmJfu7SjKQcToJSEPw_LhAMbK7KzWyvqYeeyMgagWrLT1wAwIytxL-EuzXp9Tpcz79IyIM308cCX1r4J_hBEaFaMdWvf1NpWwL2EDKA28rG8M9u2CqdMB7mbGQbAJPZYtiyKgJ13Y_UgkyTFgsmDpsnXh8rLPYMJkRBHswIGQlHnZN850CkgeHoxT3M75CZqZVvuc7aACi43hlqJXXzD2ZJrmqqNJi3CHEcJsLPidVZsFcwnkxOoYVoYKQgCp7m5NxtbwMS8VMLfw7BsNxqtIV5CIT0k1OfIfkrS3dmq423hKL-n4DMLtGM0rWsOmQK-0USAT90sskxpAjiM5R0oO2iiRoG7QkupdY0dVR-oeqtfaMLAxorM5YxOY1Wg9mJ4KLY&xkcb=SoBL6_M3l8l87Dzb4p0CbzkdCdPP&camk=C3EPSzFlQw91-hPQmC8MuQ==&p=9&fvj=0&vjs=3,,False,
